clients beds very,1
beds very comfortable,1
very comfortable view,1
comfortable view room,1
view room fantastic,1
room fantastic bathroom,1
fantastic bathroom functional,1
bathroom functional dated,1
functional dated apparently,1
dated apparently free,1
apparently free upgrade,1
free upgrade just,1
upgrade just needs,1
just needs little,1
needs little attention,1
little attention tlc,1
attention tlc potts,1
tlc potts point,1
potts point favorite,1
point favorite places,1
favorite places stay,1
places stay lived,1
stay lived years,1
lived years previously,1
years previously know,1
previously know area,1
know area stayed,1
area stayed points,1
stayed points point,1
points point hotels,1
point hotels far,1
hotels far most,1
far most expensive,1
most expensive disappointing,1
expensive disappointing great,1
disappointing great location,1
great location walking,1
location walking distance,1
walking distance darlinghurst,1
distance darlinghurst woolloomooloo,1
darlinghurst woolloomooloo botanical,1
woolloomooloo botanical gardens,1
botanical gardens opera,1
gardens opera house,1
opera house booked,1
house booked room,1
booked room view,1
room view harbor,1
harbor bridge unfortunately,1
bridge unfortunately room,1
unfortunately room looked,1
room looked straight,1
looked straight building,1
straight building door,1
building door stood,1
door stood window,1
stood window looked,1
window looked right,1
looked right beautiful,1
right beautiful elizabeth,1
beautiful elizabeth bay,1
elizabeth bay left,1
bay left half,1
left half bridge,1
half bridge no,1
bridge no water,1
no water only,1
water only staying,1
staying night partner,1
night partner graduating,1
partner graduating requested,1
graduating requested early,1
early check mentioned,1
check mentioned got,1
mentioned got reception,1
got reception finished,1
reception finished sentence,1
finished sentence shut,1
sentence shut not,1
shut not guarantee,1
not guarantee early,1
guarantee early check,1
early check ins,1
check ins great,1
ins great start,1
great start guy,1
start guy just,1
guy just said,1
just said more,1
said more polite,1
more polite way,1
polite way ok,1
way ok room,1
ok room biggest,1
room biggest disappointment,1
biggest disappointment felt,1
disappointment felt more,1
more like garage,1
like garage conversion,1
garage conversion very,1
conversion very unfinished,1
very unfinished no,1
unfinished no styling,1
no styling cheap,1
styling cheap nasty,1
cheap nasty finishes,1
nasty finishes very,1
finishes very dated,1
very dated clean,1
dated clean kind,1
clean kind money,1
kind money not,1
money not staying,1
not staying great,1
staying great hotel,1
great hotel just,1
hotel just invested,1
just invested rooms,1
invested rooms booked,1
rooms booked room,1
booked room check,1
room check previous,1
check previous stay,1
previous stay witnessed,1
stay witnessed colleague,1
witnessed colleague corporate,1
colleague corporate rate,1
corporate rate hotel,1
rate hotel staff,1
hotel staff kind,1
staff kind apologetic,1
kind apologetic took,1
apologetic took responsibility,1
took responsibility said,1
responsibility said try,1
said try road,1
try road not,1
road not successful,1
not successful road,1
successful road getting,1
road getting room,1
getting room staff,1
room staff not,1
staff not make,1
not make effort,1
make effort help,1
effort help room,1
help room night,1
room night stay,1
night stay phone,1
stay phone day,1
phone day stay,1
day stay confirming,1
stay confirming room,1
confirming room noting,1
room noting think,1
noting think sold,1
think sold room,1
sold room higher,1
room higher rate,1
higher rate poor,1
rate poor form,1
poor form macleay,1
form macleay hotel,1
macleay hotel booked,1
hotel booked double,1
apartments disgusting booked,1
disgusting booked double,1
apartments disgusting hotel,1
disgusting hotel deteriorated,1
hotel deteriorated point,1
deteriorated point unacceptable,1
point unacceptable cleanliness,1
unacceptable cleanliness poor,1
cleanliness poor linen,1
poor linen towels,1
linen towels grey,1
towels grey bit,1
grey bit sad,1
bit sad bad,1
sad bad staying,1
bad staying years,1
staying years no,1
years no longerroad,1
no longerroad works,1
longerroad works noise,1
works noise levels,1
noise levels terrible,1
levels terrible given,1
terrible given appt,1
given appt bar,1
appt bar travelling,1
bar travelling family,1
travelling family st,1
family st room,1
st room dirty,1
room dirty shower,1
dirty shower leaked,1
shower leaked hallway,1
leaked hallway nd,1
hallway nd room,1
nd room nice,1
room nice heard,1
nice heard road,1
heard road works,1
road works worked,1
works worked night,1
worked night not,1
night not told,1
not told advance,1
told advance road,1
advance road works,1
road works website,1
works website said,1
website said end,1
said end april,1
end april booked,1
april booked interconnected,1
location better booked,1
better booked interconnected,1
location better horrendous,1
better horrendous dirty,1
horrendous dirty rooms,1
dirty rooms smelly,1
rooms smelly just,1
smelly just generally,1
just generally second,1
generally second rate,1
second rate hire,1
rate hire reception,1
hire reception woke,1
reception woke ring,1
woke ring ask,1
ring ask extremely,1
ask extremely unprofessional,1
extremely unprofessional rubbish,1
unprofessional rubbish under,1
rubbish under bed,1
under bed floor,1
bed floor smelt,1
floor smelt simply,1
smelt simply not,1
simply not good,1
not good medina,1
good medina serviced,1
medina serviced apartments,1
serviced apartments not,1
apartments not disabled,1
not disabled friendly,1
disabled friendly disability,1
friendly disability walk,1
disability walk stairs,1
walk stairs parking,1
stairs parking facility,1
parking facility lacked,1
facility lacked lift,1
lacked lift park,1
lift park exorbitant,1
park exorbitant cost,1
exorbitant cost reception,1
cost reception unwilling,1
reception unwilling assist,1
unwilling assist pay,1
assist pay huge,1
pay huge parking,1
huge parking cost,1
parking cost difference,1
cost difference help,1
difference help luggage,1
help luggage room,1
luggage room supposed,1
room supposed premium,1
supposed premium minor,1
premium minor things,1
minor things not,1
things not working,1
not working bed,1
working bed terrible,1
bed terrible night,1
night sleep hours,1
sleep hours most,1
hours most tossing,1
most tossing rock,1
tossing rock hard,1
rock hard bed,1
hard bed stay,1
bed stay unless,1
stay unless absolutely,1
unless absolutely desperate,1
absolutely desperate stayed,1
desperate stayed room,1
stayed room th,1
th floor great,1
floor great size,1
great size smelt,1
size smelt damp,1
smelt damp musty,1
damp musty bathroom,1
musty bathroom awful,1
bathroom awful shower,1
awful shower really,1
shower really too,1
really too short,1
too short step,1
short step whs,1
step whs hazard,1
whs hazard sure,1
hazard sure not,1
sure not very,1
very clean left,1
clean left sign,1
left sign door,1
sign door room,1
door room serviced,1
room serviced early,1
serviced early morning,1
early morning arrived,1
morning arrived evening,1
arrived evening pm,1
evening pm locked,1
pm locked reception,1
locked reception assist,1
reception assist security,1
assist security key,1
security key gone,1
key gone door,1
gone door more,1
door more no,1
more no service,1
service room very,1
very poor disappointing,1
poor disappointing sleep,1
disappointing sleep like,1
sleep like garbage,1
like garbage trucks,1
garbage trucks gather,1
trucks gather lane,1
gather lane so,1
lane so sleep,1
sleep not best,1
not best most,1
best most certainly,1
most certainly not,1
certainly not leave,1
not leave balcony,1
leave balcony doors,1
balcony doors open,1
doors open enjoy,1
open enjoy night,1
enjoy night breeze,1
night breeze quick,1
breeze quick check,1
quick check no,1
check no chat,1
no chat limited,1
chat limited customer,1
limited customer service,1
customer service shame,1
service shame incredibly,1
shame incredibly close,1
incredibly close office,1
close office corporate,1
office corporate stays,1
corporate stays bedroom,1
stays bedroom phone,1
bedroom phone malfunction,1
phone malfunction rang,1
malfunction rang minute,1
rang minute night,1
minute night clerk,1
night clerk didnt,1
clerk didnt care,1
didnt care complained,1
care complained rooms,1
complained rooms old,1
rooms old rundown,1
old rundown awful,1
rundown awful smell,1
awful smell stay,1
smell stay not,1
worth money no,1
no way star,1
way star accomodation,1
star accomodation make,1
accomodation make no,1
make no mistake,1
no mistake budget,1
mistake budget accommodation,1
budget accommodation stayed,1
accommodation stayed overnight,1
stayed overnight room,1
overnight room accessed,1
room accessed internal,1
accessed internal stairs,1
internal stairs probably,1
stairs probably plant,1
probably plant store,1
plant store room,1
store room refurbished,1
room refurbished given,1
refurbished given location,1
given location shoebox,1
location shoebox room,1
shoebox room view,1
room view brick,1
brick wall care,1
wall care too,1
care too only,1
too only needed,1
only needed place,1
needed place sleep,1
place sleep disappointed,1
sleep disappointed customers,1
disappointed customers not,1
customers not aware,1
not aware daily,1
aware daily occurring,1
daily occurring construction,1
occurring construction noise,1
construction noise starts,1
noise starts adjoining,1
starts adjoining premises,1
adjoining premises room,1
premises room hear,1
room hear loud,1
hear loud heavy,1
loud heavy machinery,1
heavy machinery drilling,1
machinery drilling place,1
drilling place miss,1
place miss lie,1
miss lie booked,1
lie booked hotel,1
months advance got,1
advance got booking,1
got booking cancelled,1
booking cancelled reception,1
cancelled reception staff,1
reception staff accused,1
staff accused making,1
accused making cancellation,1
making cancellation impossible,1
cancellation impossible cruise,1
impossible cruise ship,1
cruise ship no,1
ship no internet,1
no internet able,1
internet able fact,1
able fact taken,1
fact taken money,1
taken money account,1
money account cancelled,1
account cancelled booking,1
cancelled booking saying,1
booking saying invalid,1
saying invalid credit,1
invalid credit card,1
card not allowed,1
not allowed speak,1
allowed speak management,1
speak management wait,1
management wait few,1
wait few hours,1
few hours agreed,1
hours agreed refund,1
agreed refund room,1
refund room given,1
given not any,1
not any accomodation,1
any accomodation consider,1
accomodation consider paying,1
consider paying taxi,1
paying taxi big,1
taxi big suitcases,1
big suitcases lug,1
suitcases lug hotel,1
lug hotel prices,1
hotel prices absolutely,1
prices absolutely skyrocketed,1
absolutely skyrocketed place,1
skyrocketed place staff,1
place staff so,1
so rude inconsiderate,1
rude inconsiderate completely,1
inconsiderate completely ruined,1
ruined day stay,1
day stay highly,1
stay highly recommend,1
highly recommend not,1
recommend not stay,1
not stay service,1
stay service completely,1
service completely appalling,1
completely appalling not,1
appalling not responsibility,1
not responsibility any,1
responsibility any screw,1
any screw ups,1
screw ups disgusting,1
ups disgusting treatment,1
disgusting treatment easily,1
treatment easily worst,1
disappointing overall stay,1
overall stay thursday,1
boss immediately checked,1
immediately checked pm,1
checked pm result,1
pm result late,1
result late decision,1
late decision birthday,1
decision birthday party,1
birthday party pm,1
party pm brother,1
pm brother came,1
brother came hotel,1
came hotel surprise,1
hotel surprise hotel,1
surprise hotel management,1
hotel management denied,1
management denied brother,1
denied brother access,1
brother access upstairs,1
access upstairs saying,1
upstairs saying na,1
saying na allowed,1
na allowed inside,1
allowed inside hotel,1
inside hotel pm,1
hotel pm paid,1
pm paid night,1
night stay come,1
stay come daytime,1
come daytime housekeeping,1
daytime housekeeping knock,1
housekeeping knock door,1
knock door expect,1
door expect hotel,1
expect hotel requested,1
hotel requested extension,1
requested extension stay,1
extension stay till,1
stay till usually,1
till usually ok,1
usually ok hotel,1
ok hotel allowed,1
hotel allowed u,1
allowed u extend,1
u extend pm,1
extend pm free,1
pm free charge,1
free charge meriton,1
charge meriton wants,1
meriton wants charge,1
wants charge succeeding,1
charge succeeding makes,1
succeeding makes u,1
makes u feel,1
u feel terrible,1
feel terrible stay,1
terrible stay thursday,1
boss immediately going,1
immediately going write,1
going write review,1
review got email,1
got email asking,1
email asking review,1
asking review hotel,1
review hotel mentioned,1
hotel mentioned superior,1
mentioned superior furnishings,1
superior furnishings appears,1
furnishings appears management,1
appears management denial,1
management denial quality,1
denial quality hotel,1
quality hotel rooms,1
hotel rooms like,1
rooms like pictured,1
like pictured hotel,1
pictured hotel promotes,1
hotel promotes modern,1
promotes modern modern,1
modern modern room,1
modern room checked,1
room checked right,1
checked right construction,1
right construction site,1
construction site unbearably,1
site unbearably loud,1
unbearably loud lovely,1
loud lovely customer,1
lovely customer service,1
customer service lady,1
service lady moved,1
lady moved straight,1
moved straight away,1
straight away quiet,1
away quiet room,1
quiet room soon,1
room soon got,1
soon got regretted,1
got regretted making,1
regretted making booking,1
making booking room,1
booking room outdated,1
room outdated keen,1
outdated keen using,1
keen using appliances,1
using appliances looked,1
appliances looked old,1
looked old dirty,1
old dirty dust,1
dust room hair,1
room hair bed,1
hair bed so,1
bed so doubts,1
so doubts room,1
doubts room properly,1
room properly cleaned,1
properly cleaned guest,1
cleaned guest tissue,1
guest tissue box,1
tissue box tossed,1
box tossed bathroom,1
tossed bathroom sink,1
bathroom sink room,1
sink room too,1
room too depressing,1
too depressing stay,1
depressing stay ended,1
stay ended arranging,1
ended arranging booking,1
arranging booking rest,1
booking rest week,1
rest week fly,1
week fly week,1
fly week work,1
week work ended,1
work ended checking,1
ended checking hyatt,1
checking hyatt price,1
hyatt price paying,1
price paying meriton,1
paying meriton moved,1
meriton moved nicer,1
moved nicer modern,1
nicer modern room,1
modern room think,1
room think such,1
think such prices,1
such prices reflect,1
prices reflect quality,1
reflect quality not,1
quality not case,1
not case more,1
case more suitable,1
more suitable budget,1
suitable budget accomodation,1
budget accomodation reserved,1
accomodation reserved price,1
reserved price nights,1
price nights only,1
nights only received,1
only received limited,1
received limited services,1
limited services clean,1
services clean room,1
clean room day,1
room day remove,1
day remove rubbish,1
remove rubbish toilet,1
rubbish toilet not,1
toilet not kitchen,1
not kitchen days,1
kitchen days day,1
days day only,1
day only took,1
only took rubbish,1
took rubbish toilet,1
rubbish toilet left,1
toilet left bag,1
left bag floor,1
bag floor toilet,1
floor toilet kind,1
toilet kind service,1
kind service day,1
service day rushing,1
day rushing sth,1
rushing sth over,1
sth over cleaners,1
over cleaners room,1
cleaners room sitting,1
room sitting sofa,1
sitting sofa shocked,1
sofa shocked really,1
shocked really no,1
really no time,1
no time investigate,1
time investigate so,1
investigate so working,1
so working room,1
working room night,1
night room cleaned,1
room cleaned probably,1
cleaned probably like,1
probably like day,1
like day check,1
day check didnt,1
check didnt clean,1
didnt clean floor,1
clean floor day,1
floor day only,1
day only long,1
only long broom,1
long broom shovel,1
broom shovel no,1
shovel no mop,1
no mop clean,1
mop clean floor,1
clean floor asked,1
floor asked house,1
asked house keeper,1
house keeper told,1
keeper told only,1
told only clean,1
only clean floor,1
clean floor days,1
floor days clean,1
days clean things,1
clean things room,1
things room few,1
room few days,1
few days gosh,1
days gosh wash,1
gosh wash dishes,1
wash dishes thats,1
dishes thats day,1
thats day supposed,1
day supposed provide,1
supposed provide dish,1
provide dish washing,1
dish washing services,1
washing services wash,1
services wash dishes,1
wash dishes day,1
dishes day house,1
day house keepers,1
house keepers failed,1
keepers failed identified,1
failed identified kept,1
identified kept guest,1
kept guest brought,1
guest brought toilet,1
brought toilet roll,1
toilet roll hang,1
roll hang rack,1
hang rack not,1
rack not believe,1
not believe took,1
believe took away,1
took away trash,1
away trash brand,1
trash brand new,1
brand new spongy,1
new spongy dish,1
spongy dish washing,1
dish washing few,1
washing few times,1
few times balcony,1
times balcony room,1
balcony room very,1
very very very,1
very very dusty,1
very dusty not,1
dusty not say,1
not say staying,1
say staying fresh,1
staying fresh air,1
fresh air wan,1
air wan na,1
wan na look,1
na look not,1
look not st,1
not st time,1
st time staying,1
time staying serviced,1
staying serviced apartment,1
serviced apartment countries,1
apartment countries meriton,1
countries meriton piss,1
meriton piss definitely,1
piss definitely come,1
definitely come sure,1
come sure start,1
sure start positive,1
start positive staff,1
positive staff reception,1
staff reception charming,1
reception charming helpful,1
charming helpful suite,1
helpful suite dirty,1
suite dirty arrived,1
dirty arrived bathrooms,1
arrived bathrooms filthy,1
bathrooms filthy hob,1
filthy hob microwave,1
hob microwave disgusting,1
microwave disgusting covered,1
disgusting covered old,1
covered old food,1
old food days,1
food days later,1
days later worse,1
later worse waste,1
worse waste paper,1
waste paper badkets,1
paper badkets overflowing,1
badkets overflowing not,1
overflowing not emptied,1
not emptied once,1
emptied once hospitality,1
once hospitality tray,1
hospitality tray replenished,1
tray replenished given,1
replenished given clean,1
given clean towels,1
clean towels beds,1
towels beds not,1
beds not coverlets,1
not coverlets turned,1
coverlets turned over,1
turned over crumpled,1
over crumpled sheets,1
crumpled sheets finally,1
sheets finally complained,1
finally complained day,1
complained day team,1
day team sent,1
team sent clean,1
sent clean tge,1
clean tge result,1
tge result no,1
result no better,1
no better kitchen,1
better kitchen bathroom,1
kitchen bathroom not,1
bathroom not touched,1
not touched clean,1
touched clean towels,1
clean towels forgot,1
towels forgot bath,1
forgot bath mats,1
bath mats hand,1
mats hand towels,1
hand towels picture,1
towels picture frames,1
picture frames remained,1
frames remained coated,1
remained coated grime,1
coated grime dust,1
grime dust windows,1
dust windows filthy,1
windows filthy poor,1
filthy poor customer,1
customer service staff,1
service staff just,1
just care guests,1
care guests not,1
guests not very,1
very clean rooms,1
clean rooms multiple,1
rooms multiple hairs,1
multiple hairs bed,1
hairs bed toilet,1
bed toilet bit,1
toilet bit over,1
priced stay over,1
stay over weekend,1
over weekend recommend,1
weekend recommend stay,1
recommend stay bedroom,1
bedroom apartment massive,1
apartment massive leak,1
massive leak obviously,1
leak obviously coming,1
obviously coming inside,1
coming inside walls,1
inside walls under,1
walls under carpet,1
under carpet literally,1
carpet literally squelched,1
literally squelched walked,1
squelched walked area,1
walked area gumboots,1
area gumboots worn,1
gumboots worn maintenance,1
worn maintenance mopped,1
maintenance mopped housekeeping,1
mopped housekeeping provided,1
housekeeping provided enormous,1
provided enormous towels,1
enormous towels walk,1
towels walk unfortunately,1
walk unfortunately problem,1
unfortunately problem continued,1
problem continued rain,1
continued rain continued,1
rain continued early,1
continued early second,1
early second morning,1
second morning called,1
morning called maintenance,1
called maintenance suggested,1
maintenance suggested given,1
suggested given room,1
given room talk,1
room talk reception,1
talk reception not,1
reception not heard,1
not heard reception,1
heard reception regarding,1
reception regarding room,1
regarding room transport,1
room transport picking,1
transport picking processing,1
picking processing dressing,1
processing dressing event,1
dressing event not,1
event not time,1
not time pack,1
time pack ready,1
pack ready earlier,1
ready earlier offer,1
earlier offer acceptable,1
offer acceptable night,1
acceptable night checkout,1
night checkout enquired,1
checkout enquired not,1
enquired not original,1
not original booking,1
original booking darling,1
booking darling suite,1
darling suite informed,1
suite informed upgrade,1
informed upgrade ocean,1
upgrade ocean view,1
ocean view live,1
view live ocean,1
live ocean booked,1
ocean booked darling,1
booked darling view,1
darling view so,1
view so courtesy,1
so courtesy asking,1
courtesy asking idea,1
asking idea far,1
idea far upgrade,1
far upgrade air,1
upgrade air conditioning,1
conditioning unit ran,1
unit ran outside,1
ran outside windows,1
outside windows no,1
windows no view,1
no view leaking,1
view leaking floor,1
leaking floor problem,1
floor problem began,1
problem began shower,1
began shower head,1
shower head main,1
head main bathroom,1
main bathroom not,1
bathroom not stay,1
not stay maintenance,1
stay maintenance fixed,1
maintenance fixed second,1
fixed second day,1
second day stayed,1
day stayed nights,1
stayed nights attend,1
nights attend events,1
attend events city,1
events city loved,1
city loved convenience,1
loved convenience heart,1
convenience heart rooms,1
heart rooms little,1
rooms little run,1
little run overused,1
run overused scuff,1
overused scuff marks,1
scuff marks stains,1
marks stains bedheads,1
stains bedheads carpet,1
bedheads carpet understand,1
carpet understand busy,1
understand busy time,1
busy time location,1
time location feel,1
location feel reason,1
feel reason things,1
reason things best,1
things best condition,1
best condition prime,1
condition prime location,1
prime location visitors,1
location visitors staff,1
visitors staff great,1
staff great worst,1
great worst place,1
worst place stay,1
place stay place,1
stay place so,1
so dirty bathrooms,1
dirty bathrooms filthy,1
bathrooms filthy beds,1
filthy beds only,1
beds only covers,1
only covers pulled,1
covers pulled term,1
pulled term serviced,1
term serviced apartments,1
serviced apartments untrue,1
apartments untrue place,1
untrue place so,1
so dirty husband,1
dirty husband suffered,1
husband suffered bed,1
suffered bed bugs,1
bed bugs bites,1
bugs bites needed,1
bites needed dr,1
needed dr wen,1
dr wen complained,1
wen complained care,1
complained care told,1
care told manager,1
told manager contact,1
manager contact got,1
contact got lost,1
got lost lots,1
lost lots free,1
lots free bed,1
free bed bugs,1
bed bugs diseases,1
bugs diseases ji,1
diseases ji stayed,1
ji stayed hotel,1
hotel times experience,1
times experience terrible,1
experience terrible below,1
terrible below reasons,1
below reasons firstly,1
reasons firstly tried,1
firstly tried use,1
use iron turned,1
iron turned soon,1
turned soon wanted,1
soon wanted iron,1
wanted iron trouser,1
iron trouser burned,1
trouser burned very,1
burned very expensive,1
very expensive suit,1
expensive suit trouser,1
suit trouser so,1
trouser so memories,1
so memories second,1
memories second day,1
second day went,1
day went room,1
went room windows,1
room windows kept,1
windows kept open,1
kept open housekeeping,1
open housekeeping arrived,1
housekeeping arrived late,1
arrived late night,1
late night freezing,1
night freezing room,1
freezing room tired,1
room tired use,1
tired use air,1
use air didnt,1
air didnt battery,1
didnt battery tried,1
battery tried reception,1
phone not working,1
very disappointed meriton,1
disappointed meriton time,1
meriton time sounds,1
time sounds like,1
sleeping downstairs sounds,1
downstairs sounds like,1
sleeping downstairs bed,1
downstairs bed realy,1
bed realy bad,1
realy bad hard,1
bad hard lumpy,1
hard lumpy bathroom,1
lumpy bathroom tiny,1
bathroom tiny shower,1
tiny shower dangerous,1
shower dangerous water,1
dangerous water not,1
water not hold,1
not hold steady,1
hold steady tempriture,1
steady tempriture went,1
tempriture went just,1
went just right,1
just right scolding,1
right scolding cold,1
scolding cold tea,1
cold tea coffee,1
tea coffee facilities,1
coffee facilities let,1
facilities let just,1
just say milk,1
say milk rottenbeside,1
milk rottenbeside location,1
rottenbeside location recommend,1
location recommend hotel,1
recommend hotel particular,1
hotel particular unfriendly,1
particular unfriendly rude,1
unfriendly rude staff,1
staff room service,1
room service aircon,1
service aircon not,1
aircon not good,1
good very noisy,1
very noisy early,1
noisy early morning,1
early morning way,1
morning way too,1
too expensive value,1
expensive value place,1
value place terrible,1
place terrible room,1
terrible room tiny,1
tiny barely room,1
barely room suitcases,1
room suitcases beds,1
suitcases beds ridiculously,1
beds ridiculously uncomfortable,1
ridiculously uncomfortable cheap,1
uncomfortable cheap point,1
cheap point unsleepable,1
point unsleepable bathroom,1
unsleepable bathroom tiny,1
bathroom tiny adults,1
tiny adults sit,1
adults sit sideways,1
sit sideways toilet,1
sideways toilet shower,1
toilet shower head,1
shower head just,1
head just high,1
just high hit,1
high hit husband,1
hit husband mid,1
husband mid chest,1
mid chest super,1
chest super outdated,1
super outdated not,1
outdated not clean,1
not clean tolerable,1
clean tolerable price,1
tolerable price location,1
price location expected,1
location expected over,1
expected over night,1
over night not,1
night not including,1
not including food,1
including food parking,1
food parking charged,1
parking charged extra,1
charged extra kids,1
extra kids only,1
kids only gave,1
only gave towels,1
gave towels people,1
towels people location,1
people location only,1
location only great,1
only great really,1
great really excited,1
really excited chinatown,1
excited chinatown real,1
chinatown real sites,1
real sites long,1
sites long walk,1
long walk taxi,1
walk taxi ride,1
taxi ride actually,1
ride actually stayed,1
actually stayed hotel,1
stayed hotel earlier,1
hotel earlier trip,1
earlier trip moved,1
trip moved hour,1
moved hour cancellation,1
hour cancellation policy,1
cancellation policy silver,1
policy silver lining,1
silver lining not,1
lining not stop,1
not stop australia,1
stop australia so,1
australia so not,1
so not leave,1
not leave tiny,1
leave tiny stale,1
tiny stale unclean,1
stale unclean taste,1
unclean taste mouths,1
taste mouths room,1
mouths room small,1
room small china,1
small china town,1
china town not,1
town not advised,1
not advised booked,1
advised booked coat,1
booked coat hangers,1
coat hangers wall,1
hangers wall lights,1
wall lights covered,1
lights covered fluff,1
covered fluff dust,1
fluff dust photos,1
dust photos provided,1
photos provided only,1
provided only chair,1
only chair not,1
chair not room,1
not room second,1
room second wifi,1
second wifi useless,1
wifi useless change,1
useless change security,1
change security number,1
security number times,1
number times night,1
times night service,1
night service kept,1
service kept cutting,1
kept cutting paid,1
cutting paid day,1
paid day person,1
day person no,1
person no refund,1
no refund offered,1
refund offered staff,1
offered staff unfriendly,1
staff unfriendly noticed,1
unfriendly noticed friendly,1
noticed friendly chinese,1
friendly chinese people,1
chinese people spoke,1
people spoke language,1
spoke language difficulty,1
language difficulty making,1
difficulty making understand,1
making understand saying,1
understand saying complained,1
saying complained lack,1
complained lack coat,1
lack coat hangers,1
coat hangers dirty,1
hangers dirty lamps,1
dirty lamps lack,1
lamps lack wifi,1
lack wifi resulted,1
wifi resulted getting,1
resulted getting more,1
getting more coat,1
more coat hangers,1
coat hangers asked,1
hangers asked moved,1
moved room said,1
room said lamps,1
said lamps not,1
lamps not cleaned,1
not cleaned night,1
cleaned night stay,1
night stay room,1
stay room service,1
room service only,1
service only chinese,1
only chinese food,1
chinese food not,1
food not good,1
not good not,1
good not like,1
not like chinese,1
like chinese food,1
chinese food no,1
food no bar,1
no bar hotel,1
bar hotel not,1
hotel not mentioned,1
not mentioned time,1
mentioned time booking,1
time booking bathroom,1
booking bathroom so,1
so small sink,1
small sink very,1
sink very small,1
very small narrow,1
small narrow cleaned,1
narrow cleaned teeth,1
cleaned teeth bent,1
teeth bent make,1
bent make sure,1
make sure spat,1
sure spat sink,1
spat sink not,1
sink not floor,1
not floor hit,1
floor hit head,1
hit head shelf,1
head shelf no,1
shelf no bath,1
no bath towels,1
bath towels towels,1
towels towels hand,1
towels hand towels,1
towels air filter,1
air filter not,1
filter not working,1
not working worse,1
working worse hotel,1
worse hotel stayed,1
hotel stayed charged,1
stayed charged different,1
charged different rate,1
different rate night,1
rate night night,1
night night nd,1
night nd night,1
nd night rd,1
night rd night,1
rd night just,1
night just want,1
just want place,1
want place head,1
place head business,1
head business appointments,1
business appointments not,1
appointments not quiet,1
not quiet night,1
quiet night hotels,1
night hotels deal,1
hotels deal main,1
deal main road,1
main road not,1
road not saywe,1
not saywe stayed,1
saywe stayed night,1
stayed night cruise,1
night cruise very,1
cruise very very,1
disappointed room ask,1
room ask beds,1
ask beds kids,1
beds kids queen,1
kids queen bed,1
sofa bed ask,1
bed ask rollaway,1
ask rollaway taken,1
rollaway taken tell,1
taken tell booking,1
tell booking children,1
booking children group,1
children group rollaway,1
group rollaway room,1
rollaway room not,1
not clean holes,1
clean holes walls,1
holes walls mould,1
walls mould shower,1
mould shower ladies,1
shower ladies products,1
ladies products left,1
products left cupboard,1
left cupboard blood,1
cupboard blood stains,1
blood stains sheets,1
stains sheets receptionist,1
sheets receptionist not,1
receptionist not helpful,1
not helpful come,1
helpful come stay,1
come stay night,1
stay night got,1
night got cruise,1
got cruise try,1
cruise try look,1
try look hotel,1
look hotel sadly,1
hotel sadly book,1
sadly book arrived,1
book arrived given,1
arrived given different,1
given different rooms,1
different rooms holes,1
rooms holes walls,1
holes walls given,1
walls given more,1
given more beds,1
more beds no,1
beds no bloods,1
no bloods sheets,1
bloods sheets time,1
sheets time stay,1
time stay place,1
stay place far,1
place far filthiest,1
far filthiest places,1
filthiest places stayed,1
places stayed management,1
stayed management really,1
management really need,1
really need invest,1
need invest time,1
invest time money,1
time money training,1
money training cleaning,1
training cleaning staff,1
cleaning staff only,1
staff only good,1
good thing place,1
thing place close,1
place close proximity,1
close proximity city,1
proximity city amenities,1
city amenities persuade,1
amenities persuade stay,1
persuade stay dull,1
stay dull room,1
dull room microwave,1
room microwave pan,1
microwave pan noisy,1
pan noisy location,1
noisy location hear,1
location hear car,1
hear car pass,1
pass night construction,1
night construction nearby,1
construction nearby dangerous,1
nearby dangerous place,1
dangerous place stay,1
place stay informed,1
stay informed receptionist,1
informed receptionist incident,1
receptionist incident ignored,1
incident ignored location,1
ignored location near,1
location near station,1
near station man,1
station man break,1
man break room,1
break room late,1
late night glass,1
night glass door,1
glass door facing,1
door facing main,1
facing main road,1
main road managed,1
road managed scare,1
managed scare informed,1
scare informed receptionist,1
informed receptionist ask,1
receptionist ask check,1
ask check cctv,1
check cctv not,1
cctv not any,1
not any explanation,1
any explanation curtains,1
explanation curtains not,1
curtains not cover,1
not cover ranch,1
cover ranch slider,1
ranch slider faces,1
slider faces busy,1
faces busy street,1
busy street noisy,1
street noisy car,1
noisy car pass,1
pass night stay,1
night stay novotel,1
stay novotel dirty,1
novotel dirty run,1
run not cheap,1
not cheap left,1
cheap left night,1
left night bites,1
night bites living,1
bites living bed,1
living bed prepaid,1
bed prepaid nights,1
prepaid nights disgusting,1
nights disgusting scratching,1
disgusting scratching bites,1
scratching bites chest,1
bites chest neck,1
chest neck cheek,1
neck cheek nightmarish,1
cheek nightmarish car,1
nightmarish car ignore,1
car ignore sign,1
ignore sign says,1
sign says valet,1
says valet parking,1
valet parking not,1
parking not exist,1
not exist negotiating,1
exist negotiating blocked,1
negotiating blocked way,1
blocked way closed,1
way closed streets,1
closed streets arrived,1
streets arrived only,1
arrived only told,1
only told drive,1
told drive mins,1
drive mins away,1
mins away park,1
away park car,1
park car wilsons,1
car wilsons parking,1
wilsons parking day,1
parking day walk,1
day walk darling,1
walk darling harbour,1
harbour obviously kick,1
obviously kick sorts,1
kick sorts despite,1
sorts despite fact,1
despite fact car,1
fact car parks,1
